	word	sent1	sent2	mean	annotator1	annotator2	annotator3
1310	писк	Сперва в пьянящем гуле толкучего рынка он различал лишь суетливый <b><i>писк</i></b> копеек да, значительно реже, тугой деловитый шелест пробивающихся меж ними рублей, но вдруг навострился безошибочно распознавать вкрадчивое похрустыванье сотенных.	"Но самый ""<b><i>писк</i></b>"" мебельной моды -- диван ""лит""."	1.0	1	1	1
1311	писк	Он даже закричал изо всех сил, чтобы проверить себя, и услышал лишь слабый <b><i>писк</i></b>.	-- И-и! -- <b><i>пискнула</i></b> было медсестра довольно громко, собственным разумением задушив этот нечаянный <b><i>писк</i></b>, могущий спугнуть тьму, и танцующих в темноте беззвучных нимф, а того хуже, отоспавшегося днем любознательного соседа за стенкой, дремавшего через не хочу.	4.0	4	4	4
1312	писк	Он включает телевизор, а там белесое пятно и <b><i>писк</i></b>, он выдергивает штепсель из розетки.	Днём это происходит это не часто, а ночью такие <b><i>писк</i></b> (а может хрип, не понятно) слышу постоянно.	3.6666666666666665	4	3	4
1313	писк	Когда же прибежали из леса, где вместо удавленника нашли только мёртвую петлю, спохватились и вспомнили про родиху, бросились к Михайловой избе, но не сразу обосмелели, хотя в избе было тихо, только вроде <b><i>писк</i></b> оттуда идёт из-под половицы, словно мыши радуются.	От их <b><i>писка</i></b> у меня голова постоянно болела.	4.0	4	4	4
1314	писк	-- Голос Кости сорвался на <b><i>писк</i></b>.	Это был <b><i>писк</i></b> замученной птички, который требовалось перелицевать на львиный рык.	3.6666666666666665	4	4	3
1315	писк	Увидев кота, они с <b><i>писком</i></b> и толкотней прятались под домом.	"Преподаватели дружно подскакивают, они ж за детей отвечают: ""Лешенька, что случилось Кто обидел, кто ударил Ты упал Что болит"" И он выплакивает, выкрикивает <b><i>писком</i></b>, пронзительно так: -- А НА МЕНЯ МУРАВЕЙ ПОПИСАЛ!"	2.3333333333333335	1	3	3
1316	писк	Тогда принялась рассказывать она про себя, и это был только жалобный <b><i>писк</i></b> заброшенного, никому не нужного существа.	"Звоню сама: ""Ну, как"" В ответ девичий <b><i>писк</i></b>: ""Любовь Рафаиловна, это вы Как же я по вам соскучилась!.."""	1.3333333333333333	2	1	1
1317	писк	И гул трактора утонул, как <b><i>писк</i></b> воробья, в гоготе перепуганной стаи гусей.	Мы с ней подошли к мусорным бакам и услышали какой-то <b><i>писк</i></b>.	3.3333333333333335	2	4	4
1318	план	-- Ты кто такой -- спросил он у заключенного, попытавшегося подвести под массовый срыв <b><i>плана</i></b> теоретическую базу.	В этой стране этические фонды менее активны в <b><i>плане</i></b> отстаивания своих позиции на общих собраниях акционеров.	1.0	1	1	1
1319	план	-- Уверен, что даже Никитич будет в восторге от моего <b><i>плана</i></b>.	Пока я спал, штаб родил новый <b><i>план</i></b>.	3.3333333333333335	3	4	3
1320	план	"Постановление Совета Министров СССР ""О <b><i>плане</i></b> производства художественных, документальных и видовых кинофильмов на 1948 год"" создало все условия для нового подъема нашего киноискусства."	А <b><i>план</i></b> этот был на свой манер гениальным: Сталин понял, что осуждение евреев-писателей, музыкантов, инженеров, хотя и содействует росту антисемитизма в народе, все же не дает того эффекта, на который он рассчитывал.	3.0	4	4	1
1321	план	Поэтому <b><i>план</i></b> Акимова был встречен с очень большим интересом и многими даже с энтузиазмом.	Во-первых, постепенно мы сами начали отодвигать на задний <b><i>план</i></b> многие из идей XX съезда, а то и отказываться от них.	1.0	1	1	1
1322	план	Но я считаю преступлением объявлять свой <b><i>план</i></b>, прежде чем сам не прошел путь по расставленным вехам.	У компании амбициозные <b><i>планы</i></b> в телекоммуникационной сфере.	3.0	3	2	4
1323	план	"Твои <b><i>планы</i></b>, ровесник Какими делами встречаешь ты предстоящий съезд КПСС Чем дорога тебе твоя профессия и как ты намерен в ней совершенствоваться, чтобы приносить еще большую пользу людям Каковы твои личные <b><i>планы</i></b> Таков круг вопросов, с которыми корреспонденты ""Юности"" обратились в эти предсъездовские дни к трем твоим ровесникам, читатель."	Сейчас календарный <b><i>план</i></b> ремонта дорог выдерживается, но из-за погодных условий была отложена часть работ.	2.3333333333333335	2	2	3
1324	план	"Предписываю вам строжайше придерживаться этой программы, предоставляя вам право менять, по собственному усмотрению, только несущественные детали своего поведения, однако не нарушать ни на йоту общего намеченного <b><i>плана</i></b>""."	На переднем <b><i>плане</i></b> в сквозистой голубоватой тени от тента, что заглядывал в картину слева краешком синего подола, стоял деревянный обшарпанный стол, по которому разбросаны были несколько яблок.	1.0	1	1	1
1325	план	Занимается она росписью тканей и знамен, изготовлением портсигаров, выпуском бюстов, статуэток, памятников и т.д. Семимиллионный годовой <b><i>план</i></b> артели наглядно показывает ее значение.	"Накануне летнего пивного сезона 2004 года ""Балтика"" -- единственная среди пивоваренных компаний страны -- открыто заявила участникам рынка и всему деловому сообществу о своих маркетинговых <b><i>планах</i></b> развития."	3.6666666666666665	4	3	4
1326	план	Страшный разгром первой колонны заставил белых приостановить окружение Буденного, -- первоначальный <b><i>план</i></b> был сорван, и он сейчас же воспользовался этим замешательством противника.	По этому <b><i>плану</i></b> дерегулирование осуществлялось по 15 сферам: конкурентная политика; недвижимость, земля и общественные предприятия; информатика и связь; товарообращение; транспорт; стандарты и правила, касающиеся импорта; кредит, ценные бумаги и страхование; проблемы промышленного загрязнения и охраны природной среды; техническая, пожарная и прочая (кроме военной) безопасность; медицина и социальное обеспечение; юстиция; прочее.	2.6666666666666665	1	4	3
1327	план	По многим основным показателям этот <b><i>план</i></b> будет перевыполнен.	РЫБАМ в декабре придется во имя карьеры отказаться от многих личных <b><i>планов</i></b>.	2.3333333333333335	2	3	2
1328	план	Выполнить <b><i>план</i></b> заготовки хлопка полностью и в срок .	В соответствии с <b><i>планом</i></b> 1-я (Виленская) армия должна наступать с востока на запад севернее Мазурских озер, связывая основные силы немцев и отрезая их от укрепленного района Кенигсберга (ныне Калининград).	3.3333333333333335	3	4	3
1329	план	"Я ведь тоже из числа тех, кто отвечает: ""Какие ваши следующие <b><i>планы</i></b>, товарищ режиссер"" -- ""Интерпретации, интерпретации, интерпретации."	Прямоугольное в <b><i>плане</i></b> четырехэтажное здание было построено в 1906 году по проекту архитектора Владимира Константиновича Филиппова.	1.0	1	1	1
1330	план	В первом послевоенном пятилетнем <b><i>плане</i></b> предусматривалось увеличение количества и улучшение подготовки кадров высшей и средней квалификации, в том числе воспитателей детских садов и яслей.	"То есть ему, Маковею, придется вновь возвращаться в банк несолоно хлебавши и объясняться, почему предложенный им <b><i>план</i></b> быстрого захвата ""Нафты"" провалился."	1.6666666666666667	1	1	3
1331	план	Мой <b><i>план</i></b> в китайском правительстве, за исключением некоторых монархических кругов, был встречен холодно, так как Пекин рассматривал этот вопрос исключительно с точки зрения сохранения своего суверенитета, и за этим просмотрел интригу Коминтерна, который, уничтожив сопротивление белых армий в Сибири и на Дальнем Востоке, немедленно наложил свою руку на Внешнюю Монголию, захватив Халху и вовлекши ее в орбиту своего исключительного влияния.	В <b><i>планах</i></b> также работа над четвертой частью ГК, которая регулирует отношения в области интеллектуальной собственности.	3.0	4	3	2
1332	план	Далекие и близкие, малые (на переднем <b><i>плане</i></b>) и большие (на заднем}, вспыхивающие и угасающие, бегающие и вертящиеся, возникающие и исчезающие -- они в конце концов упраздняют ощущение реального пространства и в какие-то мгновения кажутся пунктирным рисунком цветных точек или неоновых трубок, движущихся по единой поверхности черного бархата ночного неба.	"Он разработал проекты для ""подлых"" (ремесленников, мелких торговцев) -- одноэтажный дом в три окна с простейшим <b><i>планом</i></b>; для ""зажиточных"" -- симметричный дом с 14 окнами, с сенями посредине и с мезонином над входом; и дом ""для именитых"" -- двухэтажный ""на погребах"" с мансардой, с плоскими лопатками на стенах и рустом на углах."	1.0	1	1	1
1333	план	"В общий <b><i>план</i></b> текущей работы МОПР'овских организаций вклиниваются неизбежные ""внеплановые"" агитационные кампании."	"Перед подработкой водных объектов должны выполняться следующие мероприятия: а) ревизия водоотливных установок и путей движения воды к водосборнику и обеспечение их соответствия ожидаемому притоку воды в горные выработки; б) систематические наблюдения за водопроявлениями в выработках в соответствии с ""Методическими указаниями по гидрогеологическому обслуживанию угледобывающих предприятий"" (Л.: ВНИМИ, 1975), включая не реже одного раза в неделю (после каждой посадки основной кровли) осмотры забоя очистной выработки (геологом, гидрогеологом); в периоды между наблюдениями геолога (гидрогеолога) сведения о наблюдаемых изменениях водопроявлений в очистных и подготовительных выработках должны сообщаться геологической службе шахты сменными мастерами, по изменениям мест и характера водопроявления в очистную или подготовительную выработки, а также по механическому и петрографическому составу взвеси, сопоставлению химического состава и температуры воды в местах водопроявлений с водой потенциальных источников геологической службой оцениваются возможные пути поступления воды; в соответствии с результатами наблюдений принимаются оперативные меры по установке дополнительных средств водоотлива, отводу воды, изменению технологии горных работ или их временной остановке и др.; в) меры по обеспечению надежных средств связи и сигнализации, улучшенному освещению горных выработок, своевременной расчистке водоотборных канав, инструктажу лиц, работающих в зоне опасного влияния водного объекта, обязанных применять меры в случае увеличения притока воды в выработки; г) составляется акт о готовности горного предприятия к подработке водного объекта, а необходимые мероприятия включаются в <b><i>план</i></b> ликвидации аварий на шахте. 6.18."	3.3333333333333335	3	3	4
1334	план	Однако <b><i>планы</i></b> этого отряда освободить Петренко, занять город, разогнать из него всех представителей власти, что, по моему мнению, могло быть успешно осуществлено лишь при поголовном уничтожении сопротивлявшихся, эти <b><i>планы</i></b> петренковского отряда меня тревожили.	И семичасовой рабочий день -- и <b><i>план</i></b> перевыполняется.	1.6666666666666667	2	2	1
1335	план	Понимание здесь важно и в физиологическом <b><i>плане</i></b>: при разных взаимных положениях стимулируются разные эрогенные зоны.	Привлекательность этого <b><i>плана</i></b> вполне очевидна.	1.0	1	1	1
1336	план	Поэтому в <b><i>плане</i></b> нашей поездки находилась, конечно, Шотландия.	Выглядит ли пациент более или менее взрослым В большей или в меньшей степени ответственным (например, в финансовом <b><i>плане</i></b>, этически, социально и т.д.) Зависим ли он от группы в <b><i>плане</i></b> моральных ценностей, эмоциональной поддержки и т.д. или выглядит более самоуправляемым и полагающимся на себя 4.	2.0	2	1	3
1337	план	С тех пор возникли новые события и новые интересы, и этот эпизод отошел на задний <b><i>план</i></b>.	Без откровенного -- эх, была не была, чего там, терять нечего, все равно вокруг, согласись, ты же сам понимаешь, и темнить нечего, и выделяться тоже не следует, все мы тут, считай, свои, ну, с оговоркой, конечно, ну, почти свои, и стукачей своих мы давно и хорошо знаем, а мы сами-то не выдадим, не продадим, не дрейфь, так вот, слышишь, ну врубись ты хоть ненадолго, что ты все отмалчиваешься там, в углу, в стороне, все равно, куда ни кинь взгляд, высокопарно выражаясь, омраченный трезвым осознанием происходящего, повсюду скука и тоска, ерунда и мура, тягомотина и бредятина, и вообще слишком много чести на такое государство, как наше, гнуть спину, зазря надрываться, ведь все равно не поймут и никогда не оценят, как ни старайся, как из кожи вон ни лезь, какие там разэтакие светлые идеи им ни предлагай, так уж лучше и куда проще вести себя как все, больше делать вид, что работаешь, чем работать, сойдет и так, особенно мудрить тут нечего, -- или умело скрываемого, виртуозно разработанного, продуманного до мелочей, так, что ни к чему не придерешься и ни подо что не подкопаешься, все шито-крыто, все разыграно как по нотам, а уж мы свои способности в этом <b><i>плане</i></b> знаем, нам скромничать нечего, не пропадать же зазря таким дарованиям, устраиваем театр, по всей форме, разыгрываем спектакль, существование свое тошнотворное этим скрашиваем, людьми себя чувствуем: ты, власть, нас регулярно накалываешь, а мы тебя -- периодически, и в этом тоже есть некоторая регулярность, ты, власть, нас за дураков, наверное, держишь, за скотов, за рабочее быдло, -- а мы тебя в гробу видали, и катитесь вы все подальше, надоело, мы сами с усами, особенные мы, да, особенные, ни на кого не похожие, нас так просто не возьмешь, мы каждый со своей загадкой, со своей душой, и, как известно, умом Россию не понять, аршином общим не измерить, а то, что у ней особенная стать,	2.0	4	1	1
1338	план	В задачу каждой секции входит: 1) разработка <b><i>плана</i></b> работы, подбор и систематизация литературных и технических лекторских пособий, 2) подыскание лекторов по специальным вопросам, разработка тем и сценариев для производства новых картин, 3) устройство выставок научных и агитационных фото и кино, 4) пропаганда идей научного и революционного кинематографа в форме публичных дискуссий, лекций, докладов и освещение этих вопросов печатью, 5) установление связи со всеми культурнопросветительными, учеными и учебными организациями на предмет координации и углубления работы.	В наши <b><i>планы</i></b> входило пробыть здесь около двух суток.	2.3333333333333335	3	3	1
1339	план	Вторым тупиком являются объяснительные куски (напр[имер], общие <b><i>планы</i></b>), отяжеляющие монтажную композицию и замедляющие темп.	Регламентируемая стандартом предприятия работа по сбору, обработке и анализу информации о надежности карьерных самосвалов и спецтехники БелАЗ позволяет предприятию иметь полную картину состояния дел, как в <b><i>плане</i></b> определения надежности и экономичности выпускаемых БелАЗом машин в целом, так и в <b><i>плане</i></b> надежности основных узлов и агрегатов.	1.0	1	1	1
1340	план	Он, конечно, шел, не считаясь с жизнью и все переменял в ней без <b><i>плана</i></b>: шел сам по себе. но у нас в центре России он рыл и холмил не плохо для будущих людей.	Тем не менее то, каким образом -- и особенно кем -- будет реализовываться этот бизнес-<b><i>план</i></b>, во многом зависит от решения предстоящего годового собрания акционеров, которое состоится не ранее конца апреля.	2.6666666666666665	2	2	4
1341	план	Кому может и должен быть вручен портфель Милюкова -- на этот счет у советских людей, кажется, не было никаких <b><i>планов</i></b>.	Британию также очень беспокоили <b><i>планы</i></b> кайзера по строительству мощнейшего военно-морского флота.	4.0	4	4	4
1342	план	Но один запал мне в душу своим сюжетом -- такого не придумаешь: глубокий противотанковый ров, на переднем <b><i>плане</i></b> на дне рва лежит мертвая женщина, возле нее -- люди с лопатами в руках.	И на тебе: на экране во дворе умывается по пояс голый Сергей Гурзо, а на дальнем <b><i>плане</i></b> Герасимов для оживления кадра поставил девочку, чтобы та кормила кур.	4.0	4	4	4
1343	план	Он ходил очень задумчивый и все обдумывал свой <b><i>план</i></b>, пока не заснул.	"""Неужели вы не понимаете, что в нашей области нужно быть крайне, крайне осмотрительными в атеистическом <b><i>плане</i></b>!"" -- учили они Тура."	1.6666666666666667	2	1	2
1344	план	Гитлер не посвящал его в свои <b><i>планы</i></b>.	Действительно, если бы все шло по <b><i>плану</i></b>, средства в ГУК направлялись бы по остаточному принципу, после анализа заявлений граждан о выборе частных компаний.	3.0	2	4	3
1345	план	В Училище обсуждали программы, <b><i>планы</i></b> и нагрузку.	Глава восемнадцатая Такое положение дел -- сочетание любви и страха -- как нельзя лучше соответствовало <b><i>планам</i></b> Влада.	1.6666666666666667	1	1	3
1346	план	Во избежание недоснабжения сезонников товарами первой необходимости (мануфактура, хлеб, крупа, растительное масло и т. Д.), заготовляемыми по основным квартальным <b><i>планам</i></b> государственных и кооперативных торговых организаций из расчета определенного постоянного населения губернии, Губисполком обратился в Наркомторг с просьбой о дополнительном снабжении Нижегородской губернии недостающими товарами из резервных фондов.	После чего в действие вступил <b><i>план</i></b> дискредитации.	3.0	3	3	3
1347	план	Всегда вот так: только начинаешь строить <b><i>планы</i></b> личного благоустройства, как моментально вляпываешься в милую историю.	В свое время, когда создавался миссионерский отдел, были у нас организационные заседания -- сто лет ведь было потеряно в <b><i>плане</i></b> миссии со времен Иннокентия (Вениаминова), Макария (Невского) и других.	1.6666666666666667	1	1	3
1348	поколение	Так было, например, со словом деятель; нынешнее молодое <b><i>поколение</i></b>, может быть, и не подозревает, как это слово, при появлении своем в 30-х годах, было встречено враждебно большею частью пишущих.	Среднее и старшее <b><i>поколения</i></b> признанных переводчиков почтили таким образом, можно сказать, Мафусаила отечественного художественного перевода.	4.0	4	4	4
1349	поколение	Да, упущено много, опыт растрачен, литература благополучно сдана в макулатуру, а самолетные свалки, на которых училось старшее <b><i>поколение</i></b> авиаконструкторов, уже давно не существуют.	Именно православный русский человек считает, что государство должно служить не сиюминутным потребностям наличного населения, а Отечеству, т. е. прежде всего прошедшим <b><i>поколениям</i></b>, создателям и строителям, а через них и Создателю всего, т. е. Богу.	4.0	4	4	4
1350	поколение	Как начертать кривую моральной эволюции Точно можно измерить количество порций зла и добра, путешествующих в людских <b><i>поколениях</i></b>, и привести к одному знаменателю качественные их особенности!	Завтра уйдут те <b><i>поколения</i></b>, которые создавали Дубну и еще помнят М. Г.	4.0	4	4	4
1351	поколение	Грустный скептицизм его дядюшки, человека старшего <b><i>поколения</i></b>, приладившегося к действительности, -- ничто рядом с волчьей победной хваткой, которую в конце концов вырабатывает в себе его племянник.	Любимый герой песен, повестей и пьес Анчарова, в котором легко угадываются биографические черты автора, -- пожилой и бывалый человек фронтового <b><i>поколения</i></b>.	4.0	4	4	4
1352	поколение	Пьеса наша была проникнута общественными тенденциями на фоне борьбы <b><i>поколений</i></b>.	А в других статьях пишут, что кормили ГМ-продуктами мышей, и через два-три <b><i>поколения</i></b> мыши стали вырождаться.	4.0	4	4	4
1353	поколение	Подумать только, что например книгопечатание оторвало массы от живой преемственности <b><i>поколений</i></b>, потому что над страницей книги, в отличие от страницы рукописи, сознание легко замыкается в самом себе, начиная взращивать возможно природоподобные, но на поверку искусственные плоды разумения.	(Читателей, жаждущих подробностей этих снов, мы переадресовываем к московским писателям младшего <b><i>поколения</i></b>.)	3.3333333333333335	3	4	3
1354	поколение	-- Какие еще палки -- невинно гляжу я в глаза моему однолетке -- тоже ведь 1942 год рождения, надо же, одно <b><i>поколение</i></b>!	"А так как и в нашем, третьем <b><i>поколении</i></b>, тоже, естественно, не было единства, а у молодых режиссеров театра не было лидера, то возглавить Художественный театр в 1970 году был призван О.Н. Ефремов, создавший в 1956 году театр-студию ""Современник""."	3.3333333333333335	3	3	4
1355	поколение	Одним словом, группа писателей, принадлежащих к последнему дореволюционному периоду русской литературы, дает совершенно определенный отзыв о следующем писательском <b><i>поколении</i></b>, и с большой болью и искренностью говорит о гибели старых традиций, о перерыве в поступательном движении литературы.	Первое свободное <b><i>поколение</i></b> за тысячелетнюю историю России!	3.6666666666666665	3	4	4
1356	поколение	<b><i>Поколения</i></b> людей, которым к тому времени, когда Сталин на XVI съезде партии ясно и непоколебимо определился для любого из нас как первое лицо в стране, в партии и в мировом коммунистическом движении, было пятнадцать лет; когда Сталин умер, нам было тридцать восемь.	Сказывается не только приверженность значительной части историков старшего <b><i>поколения</i></b> традиционным схемам и стереотипам, но и то, что их политические симпатии по-прежнему адресованы большевистскому режиму и его сегодняшним политическим защитникам.	3.6666666666666665	4	4	3
1357	поколение	Особенно это относится к нашим детям -- первому вполне сытому <b><i>поколению</i></b> двадцатого века.	Ни за что не стал бы он работать в таком унылом месте и не мог понять, как это у целого <b><i>поколения</i></b> было модным и престижным работать в котельных, кочегарках, в грязи и полной какой-то беспросветности.	4.0	4	4	4
1358	поколение	"Миллер (в 30-х годах): ""Между ним и молодым <b><i>поколением</i></b> легла целая бездна, через которую нельзя было им перейти, ни подать друг другу руки"" (В. Миллер."	Мы убеждены: их книги, научные исследования, фильмы, музыка будут интересны и следующим <b><i>поколениям</i></b>, ибо многое расскажут о нашей жизни.	4.0	4	4	4
1359	поколение	Беда не в том, что в Федеральной республике существуют национал-демократы, а в том, что молодое <b><i>поколение</i></b> не защищено от их пропаганды.	Но главное то, что, выйдя на поворотный круг, перед краснобархатным, любезным тонкому купеческому вкусу залом, всякий раз чувствуешь себя включенным в непрерывную цепь актерских <b><i>поколений</i></b>, а те, кто служил здесь задолго до нас, глядят с колосников и прислушиваются к нашим голосам.	3.6666666666666665	4	3	4
1360	поколение	В военных кругах физическому воспитанию как подростающего <b><i>поколения</i></b>, так и уже призванной молодежи, придается колоссальное значение.	-- Он радовался, когда дети задавали вопросы, -- сказал мне один мужчина, -- а для его <b><i>поколения</i></b> (мой отец родился в 1932 году) это было весьма необычно.	3.6666666666666665	4	3	4
1361	поколение	Время -- это солидарность человеческих <b><i>поколений</i></b>, сменяющихся и возвращающихся подобно временам года.	И это был именно тот вертолёт, к которому уже успели привыкнуть последующие <b><i>поколения</i></b>, да и мы с вами: с одним (не двумя) ротором в центре и небольшим винтом на хвосте.	4.0	4	4	4
1362	поколение	"Но теперь нам виднее, что впереди будут миллионы и миллиарды молний, которые заставят отступить бесконечную ночь и, сливаясь воедино, придадут мощь бессмертия череде познающих вселенную <b><i>поколений</i></b>""."	Иногда только Дима напивался до бесчувствия, <b><i>поколения</i></b> алкоголиков делали свое дело, однако Геня умела выводить мужа из запоя, и -- умная женщина -- она как-то изловчилась, накопила денег и приобрела для Димы подержанную машину синего цвета, ездить за город.	2.6666666666666665	3	1	4
1363	поколение	Современникам, не желающим этого понять, останется только с удивлением наблюдать неожиданный для них рост влияния поэзии Гумилева и обаяния его личности на молодое <b><i>поколение</i></b>.	У нас в команде утвердился Черкасов, Ольховский и Чесноков считались уже старшим <b><i>поколением</i></b>.	4.0	4	4	4
1364	поколение	Действительно, в отличие от других европейских народов англичане из <b><i>поколения</i></b> в <b><i>поколение</i></b> привыкли жить, не зная врага, который периодически покушался бы на часть территории их страны, вроде Эльзаса, Силезии или Македонии.	Для активного отдыха этой группы старшего <b><i>поколения</i></b> были подготовлены разнообразные и интересные культурно-массовые мероприятия.	4.0	4	4	4
1365	поколение	"""Молодое <b><i>поколение</i></b> русской физики -- отмечает один из рецензентов, -- научный молодняк, окончивший наши университеты в последние предреволюционные годы, в большой степени воспитан и обязан своим юношеским интересам к изучению физической науки Занимательной Физике Перельмана."	Если быть откровенным до конца, то у меня были некоторые опасения, что речь пойдет о тлетворной роли телевидения, развращающего наше молодое <b><i>поколение</i></b>, возбуждающего в нем агрессивность, жестокость, цинизм и являющегося основным виновником высокой преступности, наркомании, проституции и прочей аморалки в нашей молодежной среде.	4.0	4	4	4
1366	поколение	Современные <b><i>поколения</i></b> врачей воспитаны на учении, что прогрессивный паралич, как и сухотка спинного мозга, представляет заболевание, отличающееся по существу от сифилиса мозга, хотя и стоящее в связи с сифилисом.	Сразу по завершении этого этапа работы EPCglobal приступила к созданию набора спецификаций RFID следующего <b><i>поколения</i></b>.	2.3333333333333335	2	1	4
1367	поколение	Это возрастное деление согласовано с последними данными детской физиологии и педологии и, соответственно ему, расчленяется на соответствующие подготовке и развитию детей части та общегосударственная задача, которая ставится, как обязательный итог всей воспитательно-образовательной работы школы над подрастающим <b><i>поколением</i></b>.	Сергея Дортмана Немчинов знал: вместе работали, имели общих знакомых, а потом Дортман, как и многие другие, кто активничал на рубеже девяностых, куда-то пропал, по слухам, пил без просыпа -- что тоже для этого славного <b><i>поколения</i></b> свойственно.	2.6666666666666665	4	3	1
1368	поколение	Особое внимание обратить на проведение исследований по таким стержневым направлениям, как: формирование у подрастающих <b><i>поколений</i></b> научного, марксистско-ленинского мировоззрения; методика обучения и воспитания в условиях всеобщего среднего образования; трудовое обучение, профессиональная ориентация и соединение обучения с производительным трудом; всеобщее профессиональное образование молодежи; выработка научно-психологических рекомендаций по проблемам всестороннего развития личности на всех ступенях обучения и воспитания детей начиная с дошкольного возраста.	Так называли <b><i>поколение</i></b> патлатых бунтарей, пытавшихся забыть о Второй мировой.	4.0	4	4	4
