	word	sent1	sent2	mean	annotator1	annotator2	annotator3
1845	расчет	Он плохо сообразил, хотя <b><i>расчет</i></b> и казался верным.	Но она утаила в своих недрах безымянный след первого участия двадцатилетнего Нильса Бора в исследовании по физике: его <b><i>расчеты</i></b>.	1.3333333333333333	2	1	1
1846	расчет	Вы делаете слишком много чести людям, друзья мои: стоит ли покупать простую грязь за золотистую грязь Стоит ли платить золотом, за что не дал бы я железного гроша За улыбку, высиженную зевотою За пожатие руки, привыкшей к взяткам За поцелуй Иуды с рукавами a la folle Люди готовы продавать, продавать друг друга и сами себя; жаль, что я не торгаш и не покупщик тел и совестей, и, признаюсь, по самому верному <b><i>расчету</i></b>: тот, кто отдается напрокат за деньги, не стоит денег.	В контору посыпались заявления о <b><i>расчете</i></b>.	1.0	1	1	1
1847	расчет	И в ее голове пролетали быстрые, меняющиеся в сочетаниях, как в калейдоскопе, картины новой жизни, без лишений, мелких забот и грошовых <b><i>расчетов</i></b>, без писания рассказов ради гонорара и несправедливых и унизительных отказов печатать их в журналах.	-- После обеда зайдешь за <b><i>расчетом</i></b>.	1.0	1	1	1
1848	расчет	Эгоистический <b><i>расчет</i></b> имел личиной человеколюбие.	А держать его до время тоже нет <b><i>расчету</i></b>, потому что еще неизвестно, что спички скажут.	3.6666666666666665	4	4	3
1849	расчет	"""Cela ne cadre pas avec nos combinaisons"" (Это не соответствует нашим <b><i>расчетам</i></b>), -- отвечал им Курута, повернулся на другой бок и тут же заснул."	-- Думаем,-- продолжал он,-- на средства создаваемого фонда заказывать ученым <b><i>расчеты</i></b> социально-экономических прогнозов развития региона, готовить альтернативные программы с учетом проводимых в стране хозяйственных реформ.	2.0	2	2	NaN
1850	расчет	Зная исправность моего желудка, я ел с таким <b><i>расчетом</i></b>, чтоб быть сытым на три дня вперед.	На период первого огневого налета контрминометные группы усиливаются за счет артиллерии поддержки пехоты с <b><i>расчетом</i></b>, чтобы на минометные батареи иметь двойное превосходство нашей артиллерии.	2.3333333333333335	3	3	1
1851	расчет	Может быть, тут был свой <b><i>расчет</i></b>, может быть, нежелание вмешиваться в чужие семейные дела, но Галактиону отец показался немного тронутым человеком.	"Араховский дал Дмитрию Алексеевичу три книги: ""Применение гидравлики и пневматики в машиностроении"", ""<b><i>Расчеты</i></b> в машиностроении"", ""Детали машин""."	2.3333333333333335	4	2	1
1852	расчет	У нас тотчас же начинается гамлетовщина, анализ, <b><i>расчет</i></b>.	Но здесь не завершены некоторые <b><i>расчеты</i></b>.	2.3333333333333335	4	2	1
1853	расчет	Но теперь у него вдруг мелькнула одна, по его <b><i>расчету</i></b>, очень плодотворная мысль, передать дачу князю, пользуясь тем, что прежний наемщик выразился неопределительно.	Что заставляло этот совершенный механизм прислушиваться так напряженно: а нет ли опасных звуков среди его колесиков, смазанных с умопомрачительным <b><i>расчетом</i></b> и старанием Ведь волна, всплеснувшаяся однажды на Сенатской площади, давно утихла, и Герцен проживал в изгнании.	3.3333333333333335	4	2	4
1854	риторика	"""Если мы взглянем теперь, -- говорит он, -- на официальную поверхность, вывеску и кухонные реестры наших гимназий и наших реальных школ, если мы прислушаемся к хвастливым возгласам, которые сопровождают их, -- выражаясь то с тривиальным пафосом филантропически образованного либерализма, то на искусственном наречии современной спекулятивной методы, то с наивным безвкусием бюрократической <b><i>риторики</i></b>; если мы поверим, наконец, всему (quia impossibile et non probatum), что выдается нам за истину в этой области, то, конечно, не может быть ни малейшего сомнения, что во всех моментах всеобщего ученого образования мы стоим бесконечно выше всех остальных народов."	"Но, право, без всякой <b><i>риторики</i></b> и громких слов, тут, за этим эпизодом открывается нечто другое, гораздо большее, и слово ""горестно"", повторенное много раз, едва употреблено Буниным в его воспоминаниях случайно."	3.6666666666666665	4	3	4
1855	риторика	До сих пор считали себя сильными верой, которая без грамматики и <b><i>риторики</i></b> способна постигать разум христов, а восточный иерарх Паисий Лигарид указывал на необходимость школьного образования для борьбы с расколом, и русский патриарх Иоаким, вторя ему, в направленном против раскола сочинении писал, что многие и из благочестивых людей уклонились в раскол по скудости ума, по недостатку образования.	"Однажды, войдя с мороза и подозревая, что запах коньяка, проглоченного только что в буфете для согрева, может быть ею уловлен, я решил предупредить необходимое объяснение мало изобретательной <b><i>риторикой</i></b>: ""Вам никогда не догадаться, откуда я сюда пришел""."	3.0	3	4	2
1856	риторика	Не оставаясь достоянием одной <b><i>риторики</i></b>, одним орудием красноречия, эта наука глубоко проникла в дух самого народа, как это свидетельствуют песни, и завладела искусством.	"Как литературное явление, оно менее значительно, чем анонимное ""Сказание""; оно лишено той относительной лирической свежести, какая ощущается в ""Сказании""; <b><i>риторика</i></b> его слишком холодна и напыщенна, и стиль очень искусствен."	3.3333333333333335	3	3	4
1857	риторика	Все это сухие условности, все это логические формулы, прячущиеся за религиозную <b><i>риторику</i></b>.	Я знаю этот стиль вранья, могу и посолонее пустить соплю, но думал, что поражу их <b><i>риторикой</i></b>.	3.6666666666666665	3	4	4
1858	риторика	Потом несколько лет сряду изучал он французскую <b><i>риторику</i></b>, составлял разные фигуры, тропы, амплификации, витиеватые обороты речей и т.п. Узнайте сперва хорошенько <b><i>риторику</i></b>, -- говорил monsieur Leprince, -- а там дойдем мы и до философии.	"Не патетическими заклинаниями, не прогулками по ""аллеям <b><i>риторики</i></b>"" он добывается."	1.6666666666666667	2	1	2
1859	риторика	Вы до пиитики и до <b><i>риторики</i></b> не доходили .	<b><i>Риторика</i></b> тоже знает о невозможности высказать свой предмет.	4.0	4	4	4
1860	риторика	Какой-то учебник логики и <b><i>риторика</i></b> Кошанского были у нас в руках только во время класса, и мы шутя заучивали все, что было нам надобно, со слов преподавателя этих предметов, Насона Петровича Евтропова.	Первые учебные заведения мира -- школы <b><i>риторики</i></b>, а не военного дела, не медицины и пр. познакомились и согрешили И совсем это не Божья любовь.	2.5	2	3	NaN
1861	риторика	"Поэт жизни, глубоко имманентный ей, не ищущий красоты и смысла над нею или вне ее, он в своем органическом уклонении от всякой <b><i>риторики</i></b> и декламации находит, как и Левин, что ""слова снимают красоту"" с вещей и ""благородные слова редко сходятся с благородными делами"" и ""великое слово портит великое дело""."	"И сам опьяненный этой восточной <b><i>риторикой</i></b>, Ухтомский патетически восклицает: ""Да, Россия -- предопределенный главарь и покровитель Азии!"""	4.0	4	4	4
1862	риторика	Тамъ заходила она къ учителямъ по очереди, просиживала цлый урокъ, вслушиваясь въ преподаване и въ отвты,-- особенно напирала на грамматику, прося не спшить преподаванемъ <b><i>риторики</i></b> и питики.	"В старину это называлось ""священным огнем"", ""благодатью Аполлона"", теперь эти выражения кажутся смешными, но мне они представляются не пустой <b><i>риторикой</i></b>, а сущей простой правдой."	1.3333333333333333	1	1	2
1863	риторика	Потом приступают к высшим наукам, диалектике и <b><i>риторике</i></b>, которые переведены по-славянски.	Помню, в одной из своих речей Беренгарий сказал, что <b><i>риторика</i></b> украшает, музыка поет, арифметика считает, астрономия изучает движение небесных светил и только диалектика учит познавать истину во всей ее полноте.	3.3333333333333335	4	2	4
1864	риторика	С другой стороны, здесь несомненно сказалось влияние школы, в программу которой входила версификация и вообще большая доза <b><i>риторики</i></b>.	В своей <b><i>риторике</i></b> Ломоносов выступает как реалист, великолепный знаток людей.	2.6666666666666665	2	4	2
1865	риторика	Муж ученый, просвещенный и искусный в латинском, греческом и своем природном языке; также в философии, богословии и <b><i>риторике</i></b>.	Оба были глубоко национальны: Жорес со своей пламенной латинской <b><i>риторикой</i></b> и Бебель со своей протестантской суховатостью.	2.3333333333333335	2	1	4
1866	риторика	-- Не разводи <b><i>риторики</i></b>! -- холодно прервал его последний, -- докладывай дело без украшений, ясно, просто, по пунктам.	Отрицается классификация литературных жанров, канонизированная учебниками <b><i>риторики</i></b>.	2.6666666666666665	3	2	3
1867	риторика	"Как в скандинавской литературе уже в XIII веке к эпическому материалу мифологических преданий присоединилось руководство к искусственной поэзии в так называемой ""Новой эдде"" Снорри Стурлусона, так и поэты романских племен подчинили свое воображение <b><i>риторике</i></b> и пиитике в руководствах, известных под именем ""Веселой науки"" (Gay Saber), которая вполне соответствует скандинавской ""Скальде"", такому же пиитическому руководству."	Еще раз прикосновение к тайне Церкви, и это не <b><i>риторика</i></b>, не преувеличение.	1.6666666666666667	1	1	3
1868	риторика	Тут окрысился другой немец: -- Помилуйте, и эта пустая <b><i>риторика</i></b>, это празднословие может вам нравиться Лицемерье, неправда о науке, неправда во всем; нельзя же два часа читать панегирик бледному Кузеню.	Не все они были искренними, было очень много официальной <b><i>риторики</i></b> и прямой лести.	4.0	4	4	4
1869	риторика	Если <b><i>риторика</i></b> тщательно отметила характеристические выражения из произведений позднейших писателей, распределив оные по отделам и параграфам, то нет сомнения, что и неизменные, существенные формы народной словесности, стоящие выше всякого личного произвола и подчиненные закону творческой необходимости, должны занять почетное место в этой науке, дав богатое, разнообразное и свежее содержание отделу о слоге вообще и о поэтическом, именно эпическом, в особенности.	"<b><i>Риторика</i></b> и лирический пафос, в ряде случаев довольно талантливые, господствуют на протяжении всего ""Сказания"", подменяя собой рассказ об индивидуальной судьбе его основных персонажей."	3.0	4	1	4
1870	риторика	"-- ""А почему"" -- ""Вы говорите слишком правильно; у вас нет тех мнимых неправильностей, тех оборотов и выражений, без которых живой разговорный язык не может обойтись, но о которых молчат ваши грамматики и <b><i>риторики</i></b>""."	Все было серьезно, без болтовни и без <b><i>риторики</i></b>, без того инфантилизма, которым пронизана любая американская школа.	2.0	3	2	1
1871	риторика	Не помню, досталось ли мне или выбрал я сам оду Ломоносова на рождение порфирородного отрока, начинающуюся стихом: Помню, с каким злорадным восторгом я набросился на все грамматические неточности, какофонии и стремление заменить жар вдохновения <b><i>риторикой</i></b> вроде: Очевидно, это не было каким-либо с моей стороны изобретением.	То, что в других случаях могло показаться демагогией и <b><i>риторикой</i></b>, было искренним выражением общего чувства.	3.3333333333333335	4	2	4
1872	риторика	У него есть правда, которая сильнее и искуснее всех ухищрений <b><i>риторики</i></b>.	Цирк и плохая <b><i>риторика</i></b> в стихах, как говорит мой друг Скрибоний.	3.3333333333333335	4	2	4
1873	риторика	Януария, помещаемые рядом с молитвами архиереев о снабжении такой-то страны дождем или засухой, -- как будто кипятить кровь в католической склянке труднее для бега, чем мочить и сушить по надобности протестантские поля, -- но тут иной раз проглядывает наивная глупость, и потому они ничего не значат в сравнении с благочестивой <b><i>риторикой</i></b>, которую мы беспрестанно находим в физиологических или геологических лекциях и трактатах, в которых естествоиспытатель с умилением толкует о благости провидения, снабдившего птиц крыльями, без которых бедняжки бы попадали и расшиблись в прах, и проч.	Маленькое в искусстве является своеобразной антитезой фальшивой <b><i>риторике</i></b>.	3.3333333333333335	3	3	4
1874	риторика	"Чему же радоваться, о чем сокрушаться В <b><i>риторике</i></b> Кошанского есть такой пример (и бог его знает только, как он туда попал): ""Вот, говорит, медведь душит волка, волк режет овцу, овца ест траву, трава из земли сок получает; а лев, говорит, и медведя, и волка, и овцу, и всех побеждает""."	Темами вообще являлись изречения из классиков и их комментаторов, и нужно было указать, откуда взята тема, и развить ее согласно правилам <b><i>риторики</i></b>.	3.0	3	3	3
1875	риторика	Составляя господствующую среду, они при всякой неожиданной случайности теряют голову и, не имея нужды стесняться, являются во всей беспомощной, неуклюжей трусости своей, не прикрытой пестрым и линялым фуляром французской <b><i>риторики</i></b>.	"Лосевские слова о продаже разных наслаждений и удовольствий"" я слышу теперь как пророчество о демократической <b><i>риторике</i></b>, прикрывшей в 1987-1993 годах перестройку власти. 6. 6. 1975. А. Ф. иногда репетирует, что он скажет на людях."	3.0	3	4	2
1876	риторика	Ревнители старины собрали из всех уголков Руси и схоронили здесь от света богатейшую коллекцию древних рукописей и старопечатных книг, не только богослужебных, но всяких: тут были и <b><i>риторики</i></b> и грамматики, космографии, летописи, хронографы, философские сочинения, книги на польском, литовском и малорусском языках.	В 1684 году он начал слушать в Лейденском университете лекции по философии, <b><i>риторике</i></b>, латинскому, греческому, древнееврейскому и халдейскому языкам, а также по естественной истории, математике и физике.	2.6666666666666665	4	1	3
1877	риторика	Ни одна нация не говорит столько об обеде, о приправах, тонкостях, как французы; но это все фиоритура, <b><i>риторика</i></b>.	"Поэтому не лучше ли тебе, сын мой, обратиться к наукам и предаться, например, изучению <b><i>риторики</i></b> Подобное занятие сделает тебя счастливым и полезным для общества""."	3.3333333333333335	2	4	4
1878	риторика	При Троицко-Сергиевском монастыре положили основать в 1738 году духовную семинарию для обучения языкам латинскому, греческому и, если возможно, еврейскому, и наукам, начавши от грамматики, чрез <b><i>риторику</i></b> и философию, до богословия; для того предположили набрать учеников, числом двести.	Товарищ, вызванный из Полтавы, где читал в семинарии <b><i>риторику</i></b>, пришел благодарить его.	4.0	4	4	4
1879	риторика	Остальное показалось обычной церковной <b><i>риторикой</i></b>, каковая особенно нетерпима в служениях Богу.	"И все же что-то определенно ""сдвинулось"", ибо разговор идет не о дьявольщине Патриархии, не об ""апостазии"" и вообще не о всей привычной ""зарубежной"" <b><i>риторике</i></b>, а о том, как достичь какого-то соглашения без -- с одной стороны -- совершенно невозможного отказа от автокефалии, а с другой -- столь же невозможного отказа от идей Русской Зарубежной Церкви."	3.6666666666666665	3	4	4
1880	риторика	Преднамеренная словесная лепка, стилистические игрушки, но без духа игры, подчас красивая, но всегда холодная <b><i>риторика</i></b> эти особенности Леонида Андреева вызывают к нему непреодолимое отчуждение.	Что он Гекубе, что она ему -- это не <b><i>риторика</i></b>, а изначальный вопрос человеческой этики.	3.6666666666666665	3	4	4
1881	риторика	Ужасная <b><i>риторика</i></b>!	-- В стилистике Ефрема обычны быстрые неожиданные переходы, какие нам известны у апостола Павла, но никогда не в античной и антикизирующей <b><i>риторике</i></b>.	3.0	2	4	3
1882	риторика	Я не берусь описывать шума, который раздался в зале вслед за открытием: это превосходит все <b><i>риторики</i></b> сего и того света.	"Шекспир в молодости отдал дань и пышной <b><i>риторике</i></b> ""Тамерлана"" Марло и неистовым словоизвержениям Томаса Нэша, ""кузнеца громовых слов"" (the thundersmith of terms)."	3.6666666666666665	4	4	3
1883	риторика	"Казалось бы, всем складом своего оригинального существа и существования огражденный от пошлости, он впал именно в нее, в самую средину и глубину ее; и тот, кого мы принимали за прекрасного дикаря, за первобытного и самобытного рапсода воли и чувства, в ужасающей <b><i>риторике</i></b> своего ""Человека"" дал не только образец бездарности и безвкусицы, но, что еще характернее и хуже, в нестерпимой ритмической прозе восхвалил человека -- за что же -- не за иррациональность его дерзновенной и могучей воли, а за мысль, за ""Мысль"" с прописной буквы, за то, что менее всего дорого и важно в том естественном человеке, которого Горький выдает за своего излюбленного героя, за первенца своей души!"	Какая уж тут <b><i>риторика</i></b>!	3.0	3	2	4
1884	роспись	"Художник Н. К. Рерих в настоящее время заканчивает <b><i>роспись</i></b> храма в имении ""Талашкино"" кн. М. К. Тенишевой около Смоленска."	В другом углу на большом гардеробе с плохо притворенными дверцами видны были силуэты старинных прялок, папок с рисунками и рулонов бумаги: Ольга была искусствовед, но также и сама рисовала, и с некоторых пор ей даже удавалось подрабатывать своими художественными поделками, <b><i>росписью</i></b> тканей.	2.6666666666666665	3	2	3
1885	роспись	Я увидлъ потомъ, что въ <b><i>росписи</i></b> расходовъ на будущй годъ сумма ся въ самомъ дл между прочими статьями поставлена была, и тогда не заботился боле о присылк штата въ комитетъ министровъ, будучи увренъ, что оный непремнно присланъ будетъ.	"Поднять стены, починить башни стенные и пушки, кои есть затинного ли, альбо картаульного боя и их укрепить и о том составить ""перечневую <b><i>роспись</i></b>""."	2.6666666666666665	3	1	4
1886	роспись	Это тоже значительная часть прилагательного, и жених, хотя ему и не носить серег и не надевать на свою умную голову фермуара, не украшаться браслетами и колье, не раз со вниманием прочтет эту часть <b><i>росписи</i></b>; расчет тут есть: в случае нужды и в Воспитательный можно!	"Глядишь на <b><i>роспись</i></b> ""Русского сувенира"", и возникают самые разные ассоциации."	2.3333333333333335	1	3	3
1887	роспись	Второе лицо в деревне после шейха есть шахэд (свидетель), назначаемый также из местных феллахов и обязанный быть грамотным; у него хранятся регистры частных имуществ и <b><i>росписи</i></b> следующих с деревни податей; он есть род кадия, представляет собою как бы местную судебную власть и пользуется названием элъ-адэл (правосудный).	Ведь до этого древнее судостроение изучалось только по барельефам, <b><i>росписям</i></b> на вазах, мозаикам, немногим старинным моделям кораблей и хроникам.	1.0	1	1	1
1888	роспись	-- Ну так и быть, подавай <b><i>росписи</i></b>: липовы два котла, да и те сгорели дотла, сережки двойчатки из ушей лесной матки, два полотенца из березова поленца, да одеяло стегано алого цвету, а ляжешь спать, так его и нету, сундук с бельем да невеста с бельмом.	И вся комната -- с камином, <b><i>росписями</i></b>, люстрой и лепкой -- в мгновение ока переносит вас во дворцы королей Франции.	1.6666666666666667	3	1	1
1889	роспись	2) Несогласие начальной хронологической <b><i>росписи</i></b> с дальнейшей расстановкой лет по княжениям.	Если же земля плотно пристала к <b><i>росписи</i></b>, расчистка бывает сложной и долгой.	1.0	1	1	1
1890	роспись	Дальше, гг., вы помните огромный и серьезный спор Государственной Думы в области частного железнодорожного строительства, того, что идет помимо Думы, и того, что вызывает накладные расходы по государственной <b><i>росписи</i></b>, связанные с гарантией [со стороны] правительства частных железнодорожных облигаций.	<b><i>Росписи</i></b> Баянской церкви и фрески некоторых сербских храмов являются естественным, хотя и более провинциальным продолжением <b><i>росписей</i></b> Нереза и русских церквей конца XII века.	1.6666666666666667	3	1	1
1891	роспись	А для народнаго известия цены всех таких припасов, по чему которое на заводе пуд продается и что до коих мест с пуда провоза ставится, сочиня <b><i>росписи</i></b>, велеть публиковать, в которую и вышеписанное о договорах внести.	Удаление из среднеазиатских <b><i>росписей</i></b> солей методом электродиализа стало возможно только благодаря закреплению штукатурки с помощью ПБМА.	1.0	1	1	1
1892	роспись	А понеже я по воле высокой е. и. в. милости жалованьем доволен, того ради оные употребил в пользу здешних школ и, купя на оныя книги разных языков, також из моих собственных прибавя, отдал пастору в хранение, которым <b><i>роспись</i></b> за его рукою при сем посылаю.	Пусть там возятся и портят фрески эти ремесленники -- у него остались неприкосновенными эскизы <b><i>росписи</i></b> и подготовительные рисунки.	1.0	1	1	1
1893	роспись	Ныне я на Геродотову Историю зделал алфабетическую <b><i>роспись</i></b>, гораздо полняе находясчейся в той книге, и по оной в лексикон касаюсчияся в России урочисча, реки, озера, горы и народы в лексикон вношу, а руские дополнять буду, когда от вас посланную мою разстояниям книжку получу, которую, надеюся, от служителя моего Рокитина получить уже изволили.	Еще нигде не была, потому что сразу же нашлась срочная работа по <b><i>росписи</i></b> кабаре.	3.3333333333333335	4	3	3
1894	роспись	Сочинение почтовой книги росиской, которую надеюсь к вам вскоре прислать, дало мне причину прилежно напечатанные ландкарты разсматривать, в которых многие погрешности и немалые нашел, что многие городы и знатные места пропусчены; другие, яко Шуя, Дмитров и пр., весьма далеко от сусчих мест положены, чему я немалую <b><i>роспись</i></b> написал вам для напомнения, чтоб при печатании вновь оные не забыть.	Его не смущал недружелюбный взгляд художника; подобрав длинную пышную одежду, он взбирался на леса, широко шагал по доскам и восторгался уже исполненными частями <b><i>росписи</i></b>, повторяя свою любимую фразу: -- Торопись!	1.3333333333333333	1	1	2
1895	роспись	Позабыли вы, что с такими спорами жениха мы в Спасске недавно еще упустили из рук, а ведь уже совсем было дело к концу шло, и <b><i>роспись</i></b> он спрашивал.	Благодаря применению ПБМА, при раскопках в Смоленске, несмотря на крайнюю сырость и дожди, удалось снять множество фресковых <b><i>росписей</i></b>.	1.0	1	1	1
1896	роспись	Ныне прошу вас, государя моего, прислать мне <b><i>роспись</i></b> книгам продажным, печатанным при Академии, да Буксбаума ботанические все книги, и весьма бы изрядно было, ежели бы оные илюминированы были.	Штукатурка таких <b><i>росписей</i></b> обычно бывает повреждена, пронизана трещинами и слабо связана с кладкой степы.	1.0	1	1	1
1897	роспись	Услужно вас прошу, ежели не отправлены книги, по прозьбе моей, а имянно Езда Кира Персидскаго, 2 exempl. лексикона, что с рускаго начинается, и притом граматика, а протчие в прежде посланной моей <b><i>росписи</i></b> показаны.	Помимо упомянутой только что <b><i>росписи</i></b> и звонницы, следует отметить утерю двух небольших главок по сторонам последней, расширение с переустройством северной галереи и переделку южной галереи из открытой в закрытую.	1.0	1	1	1
1898	роспись	И генваря 7 дня по сенатцкому приказу велено в кантору Сената у помянутого библиотекаря взять ведомость немедленно, оные станы оба ль к печатанию угодны, и собственные ль ево, и буде собственные, что при них при каждом всяких типографских припасов и азбук и в какой цене ему стали порознь и ту ведомость и <b><i>роспись</i></b> станом и при них инструментов и припасом с показанною ценою и напечатав оными азбуками на листе пробу каковы в чистоте из тиснения выходят, и о том в кантору Сената ведение послано.	Взяв с собой протоиерея Александро-Невского собора (чудной архитектуры и <b><i>росписи</i></b>!) о.	1.0	1	1	1
1899	роспись	На Генерала же Гордона возложено сочинене плановъ и <b><i>росписей</i></b> вещамъ, къ сему походу потребнымъ.	"Но в том обзоре цифр, какой и имею в виду в данном случае, следует признать, что государственная отчетность прежней России, насколько это видно из Отчетов Государственного Контроля и представляемых на законодательное утверждение государственных <b><i>росписей</i></b> за все годы до великой войны и начиная от 1907 года, если и грешат не абсолютною последовательностью своей классификации расходов культурного и производительного наименования, то скорее преуменьшением в показании расходов называемых ""культурными"", нежели в сторону их преувеличения."	2.6666666666666665	1	3	4
1900	роспись	"Для нетяглых людей такой соборный запрос получал характер добровольной подписки на экстренные нужды государства: в 1632 г., в начале польской войны, собор приговорил с нетяглых людей собрать на жалованье войску, ""что кто даст"", и духовные власти тут же на соборе объявили, сколько дают своих домовых и келейных денег, а бояре и все служилые люди обещали принести <b><i>роспись</i></b> тому, что кто даст."	Сейчас палехские мастера -- иконографы -- переведены на новые рельсы: от иконописи к <b><i>росписи</i></b> на светские темы.	1.0	1	1	1
1901	роспись	Указ 11 ноября этого года и приложенная к нему <b><i>роспись</i></b>, коими возвышается привозная пошлина на некоторые товары и установляется добавочный таможенный сбор, были рассмотрены в комитете финансов и в департаменте государственной экономии и, наконец, в общем собрании Совета.	Внимание исследователей, привлеченное XIV веком, раскрыло значение <b><i>росписей</i></b> Мистры, Афона, сербских и русских церквей этого периода.	1.0	1	1	1
1902	роспись	"Передо мною другая бумага: Государственный контролер отвечает на вопрос комиссии по исполнению <b><i>росписи</i></b> 24 января 1909 г. Спрашивалось о расходах при передвижениях [средств] в пределах параграфов Нет, но контролер отвечает: ""Я не считаю себя в праве передать в канцелярию Гос."	Затем в разговоре с Суворовым стало выясняться, что Суворов был членом комиссии по ревизии этого завода, где выяснилось, что изо-искусство, <b><i>роспись</i></b> там почти ликвидированы.	1.0	1	1	1
1903	роспись	Вам подадут <b><i>роспись</i></b> всем блюдам, с означением их цены; выбрав что угодно, обедаете на маленьком особливом столике.	Правда, изображения Ангела великого совета вообще становятся частыми и обычными, -- см., например, в Афонских <b><i>росписях</i></b>.	1.6666666666666667	1	3	1
1904	роспись	А с переписных книг 186 (1678) года перечни и сказки, и денежный сбор и деньги, которые сбираны в Стрелецком и в Земском приказах, и доимки, и <b><i>росписи</i></b>, и все подлинные дела, а из Разряда и из Иноземского приказа, и княжества Смоленского, и из Новогородского приказа боярам, и окольничим, и думным, и ближним, и всяких чинов людям, а которые на службах, и на воеводствах, и на приказах, и у дел на Москве, и из приказа Казанского дворца именные списки и перечни с переписных книг 186 (1678) года, и воеводам и приказным людям, для сбору даточных, взять в Преображенское.	Исключительно счастливо сохранившаяся до Великой Отечественной войны волотовская <b><i>роспись</i></b> возглавляла собою длинный ряд новгородских стенописей XIV в., каждая из которых расширяет наши знания об отдельных сторонах искусства этого столетия, а все вместе дают его цельную картину.	1.3333333333333333	2	1	1
